2.900000000000000355e+00
2.200000000000000178e+00
4.800000000000000711e+00
2.100000000000000089e+00
2.600000000000000089e+00
2.200000000000000178e+00
5.400000000000000355e+00
2.500000000000000000e+00
1.700000000000000178e+00
2.400000000000000355e+00
